agency_cd,site_no,datetime,MeanFlow_cfs,Confidence
USGS,02087500,1932-07-19,114.0,A
USGS,02087500,1932-07-20,116.0,A
USGS,02087500,1932-07-21,110.0,A
USGS,02087500,1932-07-22,101.0,A
USGS,02087500,1932-07-23,101.0,A
USGS,02087500,1932-07-24,102.0,A
USGS,02087500,1932-07-25,102.0,A
USGS,02087500,1932-07-26,103.0,A
USGS,02087500,1932-07-27,103.0,A
USGS,02087500,1932-07-28,104.0,A
USGS,02087500,1932-07-29,114.0,A
USGS,02087500,1932-07-30,126.0,A
USGS,02087500,1932-07-31,132.0,A
USGS,02087500,1932-08-01,106.0,A
USGS,02087500,1932-08-02,110.0,A
USGS,02087500,1932-08-03,137.0,A
USGS,02087500,1932-08-04,137.0,A
USGS,02087500,1932-08-05,566.0,A
USGS,02087500,1932-08-06,330.0,A
USGS,02087500,1932-08-07,338.0,A
USGS,02087500,1932-08-08,464.0,A
USGS,02087500,1932-08-09,333.0,A
USGS,02087500,1932-08-10,260.0,A
USGS,02087500,1932-08-11,157.0,A
USGS,02087500,1932-08-12,146.0,A
USGS,02087500,1932-08-13,130.0,A
USGS,02087500,1932-08-14,120.0,A
USGS,02087500,1932-08-15,103.0,A
USGS,02087500,1932-08-16,132.0,A
USGS,02087500,1932-08-17,117.0,A
USGS,02087500,1932-08-18,101.0,A
USGS,02087500,1932-08-19,106.0,A
USGS,02087500,1932-08-20,118.0,A
USGS,02087500,1932-08-21,130.0,A
USGS,02087500,1932-08-22,101.0,A
USGS,02087500,1932-08-23,99.0,A
USGS,02087500,1932-08-24,95.0,A
USGS,02087500,1932-08-25,92.0,A
USGS,02087500,1932-08-26,102.0,A
USGS,02087500,1932-08-27,93.0,A
USGS,02087500,1932-08-28,79.0,A
USGS,02087500,1932-08-29,77.0,A
USGS,02087500,1932-08-30,74.0,A
USGS,02087500,1932-08-31,70.0,A
USGS,02087500,1932-09-01,75.0,A
USGS,02087500,1932-09-02,70.0,A
USGS,02087500,1932-09-03,70.0,A
USGS,02087500,1932-09-04,75.0,A
USGS,02087500,1932-09-05,65.0,A
USGS,02087500,1932-09-06,65.0,A
USGS,02087500,1932-09-07,70.0,A
USGS,02087500,1932-09-08,65.0,A
USGS,02087500,1932-09-09,60.0,A
USGS,02087500,1932-09-10,55.0,A
USGS,02087500,1932-09-11,45.0,A
USGS,02087500,1932-09-12,50.0,A
USGS,02087500,1932-09-13,60.0,A
USGS,02087500,1932-09-14,55.0,A
USGS,02087500,1932-09-15,48.0,A
USGS,02087500,1932-09-16,81.0,A
USGS,02087500,1932-09-17,77.0,A
USGS,02087500,1932-09-18,68.0,A
USGS,02087500,1932-09-19,54.0,A
USGS,02087500,1932-09-20,46.0,A
USGS,02087500,1932-09-21,53.0,A
USGS,02087500,1932-09-22,91.0,A
USGS,02087500,1932-09-23,120.0,A
USGS,02087500,1932-09-24,80.0,A
USGS,02087500,1932-09-25,72.0,A
USGS,02087500,1932-09-26,65.0,A
USGS,02087500,1932-09-27,60.0,A
USGS,02087500,1932-09-28,79.0,A
USGS,02087500,1932-09-29,147.0,A
USGS,02087500,1932-09-30,128.0,A
USGS,02087500,1932-10-01,81.0,A
USGS,02087500,1932-10-02,74.0,A
USGS,02087500,1932-10-03,68.0,A
USGS,02087500,1932-10-04,68.0,A
USGS,02087500,1932-10-05,90.0,A
USGS,02087500,1932-10-06,225.0,A
USGS,02087500,1932-10-07,383.0,A
USGS,02087500,1932-10-08,200.0,A
USGS,02087500,1932-10-09,192.0,A
USGS,02087500,1932-10-10,146.0,A
USGS,02087500,1932-10-11,174.0,A
USGS,02087500,1932-10-12,109.0,A
USGS,02087500,1932-10-13,77.0,A
USGS,02087500,1932-10-14,124.0,A
USGS,02087500,1932-10-15,101.0,A
USGS,02087500,1932-10-16,181.0,A
USGS,02087500,1932-10-17,2790.0,A
USGS,02087500,1932-10-18,3460.0,A
USGS,02087500,1932-10-19,3640.0,A
USGS,02087500,1932-10-20,2780.0,A
USGS,02087500,1932-10-21,1040.0,A
USGS,02087500,1932-10-22,550.0,A
USGS,02087500,1932-10-23,395.0,A
USGS,02087500,1932-10-24,322.0,A
USGS,02087500,1932-10-25,340.0,A
USGS,02087500,1932-10-26,305.0,A
USGS,02087500,1932-10-27,860.0,A
USGS,02087500,1932-10-28,640.0,A
USGS,02087500,1932-10-29,423.0,A
USGS,02087500,1932-10-30,278.0,A
USGS,02087500,1932-10-31,312.0,A
USGS,02087500,1932-11-01,395.0,A
USGS,02087500,1932-11-02,585.0,A
USGS,02087500,1932-11-03,1140.0,A
USGS,02087500,1932-11-04,770.0,A
USGS,02087500,1932-11-05,550.0,A
USGS,02087500,1932-11-06,560.0,A
USGS,02087500,1932-11-07,1270.0,A
USGS,02087500,1932-11-08,2090.0,A
USGS,02087500,1932-11-09,2160.0,A
USGS,02087500,1932-11-10,1740.0,A
USGS,02087500,1932-11-11,1400.0,A
USGS,02087500,1932-11-12,1100.0,A
USGS,02087500,1932-11-13,900.0,A
USGS,02087500,1932-11-14,700.0,A
USGS,02087500,1932-11-15,650.0,A
USGS,02087500,1932-11-16,550.0,A
USGS,02087500,1932-11-17,550.0,A
USGS,02087500,1932-11-18,550.0,A
USGS,02087500,1932-11-19,1270.0,A
USGS,02087500,1932-11-20,2620.0,A
USGS,02087500,1932-11-21,2300.0,A
USGS,02087500,1932-11-22,1460.0,A
USGS,02087500,1932-11-23,980.0,A
USGS,02087500,1932-11-24,830.0,A
USGS,02087500,1932-11-25,710.0,A
USGS,02087500,1932-11-26,950.0,A
USGS,02087500,1932-11-27,2540.0,A
USGS,02087500,1932-11-28,3280.0,A
USGS,02087500,1932-11-29,3280.0,A
USGS,02087500,1932-11-30,1640.0,A
USGS,02087500,1932-12-01,980.0,A
USGS,02087500,1932-12-02,860.0,A
USGS,02087500,1932-12-03,830.0,A
USGS,02087500,1932-12-04,710.0,A
USGS,02087500,1932-12-05,590.0,A
USGS,02087500,1932-12-06,515.0,A
USGS,02087500,1932-12-07,650.0,A
USGS,02087500,1932-12-08,710.0,A
USGS,02087500,1932-12-09,630.0,A
USGS,02087500,1932-12-10,580.0,A
USGS,02087500,1932-12-11,850.0,A
USGS,02087500,1932-12-12,1200.0,A
USGS,02087500,1932-12-13,3200.0,A
USGS,02087500,1932-12-14,4720.0,A
USGS,02087500,1932-12-15,6100.0,A
USGS,02087500,1932-12-16,5800.0,A
USGS,02087500,1932-12-17,4810.0,A
USGS,02087500,1932-12-18,2940.0,A
USGS,02087500,1932-12-19,1680.0,A
USGS,02087500,1932-12-20,1440.0,A
USGS,02087500,1932-12-21,1440.0,A
USGS,02087500,1932-12-22,1470.0,A
USGS,02087500,1932-12-23,2500.0,A
USGS,02087500,1932-12-24,3300.0,A
USGS,02087500,1932-12-25,3910.0,A
USGS,02087500,1932-12-26,4720.0,A
USGS,02087500,1932-12-27,5260.0,A
USGS,02087500,1932-12-28,5800.0,A
USGS,02087500,1932-12-29,5710.0,A
USGS,02087500,1932-12-30,5440.0,A
USGS,02087500,1932-12-31,4270.0,A
USGS,02087500,1933-01-01,2660.0,A
USGS,02087500,1933-01-02,1850.0,A
USGS,02087500,1933-01-03,1500.0,A
USGS,02087500,1933-01-04,1340.0,A
USGS,02087500,1933-01-05,1240.0,A
USGS,02087500,1933-01-06,1180.0,A
USGS,02087500,1933-01-07,1080.0,A
USGS,02087500,1933-01-08,1010.0,A
USGS,02087500,1933-01-09,1140.0,A
USGS,02087500,1933-01-10,2580.0,A
USGS,02087500,1933-01-11,3140.0,A
USGS,02087500,1933-01-12,2580.0,A
USGS,02087500,1933-01-13,1780.0,A
USGS,02087500,1933-01-14,1920.0,A
USGS,02087500,1933-01-15,1920.0,A
USGS,02087500,1933-01-16,2820.0,A
USGS,02087500,1933-01-17,2980.0,A
USGS,02087500,1933-01-18,2500.0,A
USGS,02087500,1933-01-19,1920.0,A
USGS,02087500,1933-01-20,1570.0,A
USGS,02087500,1933-01-21,1370.0,A
USGS,02087500,1933-01-22,1240.0,A
USGS,02087500,1933-01-23,1180.0,A
USGS,02087500,1933-01-24,1110.0,A
USGS,02087500,1933-01-25,1530.0,A
USGS,02087500,1933-01-26,3820.0,A
USGS,02087500,1933-01-27,3460.0,A
USGS,02087500,1933-01-28,2980.0,A
USGS,02087500,1933-01-29,1850.0,A
USGS,02087500,1933-01-30,1470.0,A
USGS,02087500,1933-01-31,1270.0,A
USGS,02087500,1933-02-01,1210.0,A
USGS,02087500,1933-02-02,1210.0,A
USGS,02087500,1933-02-03,1180.0,A
USGS,02087500,1933-02-04,1110.0,A
USGS,02087500,1933-02-05,1340.0,A
USGS,02087500,1933-02-06,1200.0,A
USGS,02087500,1933-02-07,1100.0,A
USGS,02087500,1933-02-08,1400.0,A
USGS,02087500,1933-02-09,1800.0,A
USGS,02087500,1933-02-10,1300.0,A
USGS,02087500,1933-02-11,1700.0,A
USGS,02087500,1933-02-12,2400.0,A
USGS,02087500,1933-02-13,2100.0,A
USGS,02087500,1933-02-14,1800.0,A
USGS,02087500,1933-02-15,2400.0,A
USGS,02087500,1933-02-16,4000.0,A
USGS,02087500,1933-02-17,3100.0,A
USGS,02087500,1933-02-18,2100.0,A
USGS,02087500,1933-02-19,1700.0,A
USGS,02087500,1933-02-20,1700.0,A
USGS,02087500,1933-02-21,2700.0,A
USGS,02087500,1933-02-22,2000.0,A
USGS,02087500,1933-02-23,1500.0,A
USGS,02087500,1933-02-24,1400.0,A
USGS,02087500,1933-02-25,1300.0,A
USGS,02087500,1933-02-26,1500.0,A
USGS,02087500,1933-02-27,1400.0,A
USGS,02087500,1933-02-28,1370.0,A
USGS,02087500,1933-03-01,1210.0,A
USGS,02087500,1933-03-02,1110.0,A
USGS,02087500,1933-03-03,1040.0,A
USGS,02087500,1933-03-04,980.0,A
USGS,02087500,1933-03-05,948.0,A
USGS,02087500,1933-03-06,917.0,A
USGS,02087500,1933-03-07,917.0,A
USGS,02087500,1933-03-08,1040.0,A
USGS,02087500,1933-03-09,1010.0,A
USGS,02087500,1933-03-10,980.0,A
USGS,02087500,1933-03-11,887.0,A
USGS,02087500,1933-03-12,828.0,A
USGS,02087500,1933-03-13,799.0,A
USGS,02087500,1933-03-14,771.0,A
USGS,02087500,1933-03-15,887.0,A
USGS,02087500,1933-03-16,1010.0,A
USGS,02087500,1933-03-17,1080.0,A
USGS,02087500,1933-03-18,887.0,A
USGS,02087500,1933-03-19,771.0,A
USGS,02087500,1933-03-20,917.0,A
USGS,02087500,1933-03-21,1180.0,A
USGS,02087500,1933-03-22,1370.0,A
USGS,02087500,1933-03-23,1180.0,A
USGS,02087500,1933-03-24,917.0,A
USGS,02087500,1933-03-25,771.0,A
USGS,02087500,1933-03-26,716.0,A
USGS,02087500,1933-03-27,689.0,A
USGS,02087500,1933-03-28,663.0,A
USGS,02087500,1933-03-29,622.0,A
USGS,02087500,1933-03-30,602.0,A
USGS,02087500,1933-03-31,582.0,A
USGS,02087500,1933-04-01,564.0,A
USGS,02087500,1933-04-02,587.0,A
USGS,02087500,1933-04-03,582.0,A
USGS,02087500,1933-04-04,617.0,A
USGS,02087500,1933-04-05,582.0,A
USGS,02087500,1933-04-06,573.0,A
USGS,02087500,1933-04-07,2000.0,A
USGS,02087500,1933-04-08,1800.0,A
USGS,02087500,1933-04-09,1300.0,A
USGS,02087500,1933-04-10,1010.0,A
USGS,02087500,1933-04-11,743.0,A
USGS,02087500,1933-04-12,771.0,A
USGS,02087500,1933-04-13,1110.0,A
USGS,02087500,1933-04-14,1400.0,A
USGS,02087500,1933-04-15,1110.0,A
USGS,02087500,1933-04-16,1250.0,A
USGS,02087500,1933-04-17,5680.0,A
USGS,02087500,1933-04-18,7500.0,A
USGS,02087500,1933-04-19,6300.0,A
USGS,02087500,1933-04-20,4450.0,A
USGS,02087500,1933-04-21,2980.0,A
USGS,02087500,1933-04-22,2740.0,A
USGS,02087500,1933-04-23,2300.0,A
USGS,02087500,1933-04-24,1900.0,A
USGS,02087500,1933-04-25,1700.0,A
USGS,02087500,1933-04-26,1300.0,A
USGS,02087500,1933-04-27,1100.0,A
USGS,02087500,1933-04-28,900.0,A
USGS,02087500,1933-04-29,800.0,A
USGS,02087500,1933-04-30,828.0,A
USGS,02087500,1933-05-01,828.0,A
USGS,02087500,1933-05-02,771.0,A
USGS,02087500,1933-05-03,743.0,A
USGS,02087500,1933-05-04,627.0,A
USGS,02087500,1933-05-05,582.0,A
USGS,02087500,1933-05-06,743.0,A
USGS,02087500,1933-05-07,980.0,A
USGS,02087500,1933-05-08,1180.0,A
USGS,02087500,1933-05-09,828.0,A
USGS,02087500,1933-05-10,689.0,A
USGS,02087500,1933-05-11,663.0,A
USGS,02087500,1933-05-12,632.0,A
USGS,02087500,1933-05-13,508.0,A
USGS,02087500,1933-05-14,427.0,A
USGS,02087500,1933-05-15,689.0,A
USGS,02087500,1933-05-16,587.0,A
USGS,02087500,1933-05-17,508.0,A
USGS,02087500,1933-05-18,526.0,A
USGS,02087500,1933-05-19,491.0,A
USGS,02087500,1933-05-20,478.0,A
USGS,02087500,1933-05-21,452.0,A
USGS,02087500,1933-05-22,540.0,A
USGS,02087500,1933-05-23,465.0,A
USGS,02087500,1933-05-24,500.0,A
USGS,02087500,1933-05-25,500.0,A
USGS,02087500,1933-05-26,399.0,A
USGS,02087500,1933-05-27,293.0,A
USGS,02087500,1933-05-28,340.0,A
USGS,02087500,1933-05-29,333.0,A
USGS,02087500,1933-05-30,361.0,A
USGS,02087500,1933-05-31,482.0,A
USGS,02087500,1933-06-01,423.0,A
USGS,02087500,1933-06-02,452.0,A
USGS,02087500,1933-06-03,427.0,A
USGS,02087500,1933-06-04,365.0,A
USGS,02087500,1933-06-05,302.0,A
USGS,02087500,1933-06-06,293.0,A
USGS,02087500,1933-06-07,248.0,A
USGS,02087500,1933-06-08,234.0,A
USGS,02087500,1933-06-09,268.0,A
USGS,02087500,1933-06-10,245.0,A
USGS,02087500,1933-06-11,219.0,A
USGS,02087500,1933-06-12,312.0,A
USGS,02087500,1933-06-13,482.0,A
USGS,02087500,1933-06-14,319.0,A
USGS,02087500,1933-06-15,256.0,A
USGS,02087500,1933-06-16,262.0,A
USGS,02087500,1933-06-17,242.0,A
USGS,02087500,1933-06-18,188.0,A
USGS,02087500,1933-06-19,194.0,A
USGS,02087500,1933-06-20,221.0,A
USGS,02087500,1933-06-21,190.0,A
USGS,02087500,1933-06-22,194.0,A
USGS,02087500,1933-06-23,219.0,A
USGS,02087500,1933-06-24,216.0,A
USGS,02087500,1933-06-25,465.0,A
USGS,02087500,1933-06-26,607.0,A
USGS,02087500,1933-06-27,419.0,A
USGS,02087500,1933-06-28,380.0,A
USGS,02087500,1933-06-29,343.0,A
USGS,02087500,1933-06-30,305.0,A
USGS,02087500,1933-07-01,245.0,A
USGS,02087500,1933-07-02,221.0,A
USGS,02087500,1933-07-03,216.0,A
USGS,02087500,1933-07-04,237.0,A
USGS,02087500,1933-07-05,153.0,A
USGS,02087500,1933-07-06,160.0,A
USGS,02087500,1933-07-07,151.0,A
USGS,02087500,1933-07-08,140.0,A
USGS,02087500,1933-07-09,114.0,A
USGS,02087500,1933-07-10,93.0,A
USGS,02087500,1933-07-11,141.0,A
USGS,02087500,1933-07-12,372.0,A
USGS,02087500,1933-07-13,689.0,A
USGS,02087500,1933-07-14,627.0,A
USGS,02087500,1933-07-15,319.0,A
USGS,02087500,1933-07-16,209.0,A
USGS,02087500,1933-07-17,204.0,A
USGS,02087500,1933-07-18,265.0,A
USGS,02087500,1933-07-19,174.0,A
USGS,02087500,1933-07-20,221.0,A
USGS,02087500,1933-07-21,234.0,A
USGS,02087500,1933-07-22,166.0,A
USGS,02087500,1933-07-23,125.0,A
USGS,02087500,1933-07-24,104.0,A
USGS,02087500,1933-07-25,155.0,A
USGS,02087500,1933-07-26,134.0,A
USGS,02087500,1933-07-27,302.0,A
USGS,02087500,1933-07-28,637.0,A
USGS,02087500,1933-07-29,531.0,A
USGS,02087500,1933-07-30,365.0,A
USGS,02087500,1933-07-31,234.0,A
USGS,02087500,1933-08-01,251.0,A
USGS,02087500,1933-08-02,248.0,A
USGS,02087500,1933-08-03,618.0,A
USGS,02087500,1933-08-04,1570.0,A
USGS,02087500,1933-08-05,1750.0,A
USGS,02087500,1933-08-06,1860.0,A
USGS,02087500,1933-08-07,1210.0,A
USGS,02087500,1933-08-08,531.0,A
USGS,02087500,1933-08-09,299.0,A
USGS,02087500,1933-08-10,265.0,A
USGS,02087500,1933-08-11,268.0,A
USGS,02087500,1933-08-12,242.0,A
USGS,02087500,1933-08-13,265.0,A
USGS,02087500,1933-08-14,305.0,A
USGS,02087500,1933-08-15,296.0,A
USGS,02087500,1933-08-16,221.0,A
USGS,02087500,1933-08-17,204.0,A
USGS,02087500,1933-08-18,271.0,A
USGS,02087500,1933-08-19,251.0,A
USGS,02087500,1933-08-20,183.0,A
USGS,02087500,1933-08-21,219.0,A
USGS,02087500,1933-08-22,280.0,A
USGS,02087500,1933-08-23,248.0,A
USGS,02087500,1933-08-24,461.0,A
USGS,02087500,1933-08-25,392.0,A
USGS,02087500,1933-08-26,312.0,A
USGS,02087500,1933-08-27,265.0,A
USGS,02087500,1933-08-28,192.0,A
USGS,02087500,1933-08-29,343.0,A
USGS,02087500,1933-08-30,302.0,A
USGS,02087500,1933-08-31,242.0,A
USGS,02087500,1933-09-01,296.0,A
USGS,02087500,1933-09-02,286.0,A
USGS,02087500,1933-09-03,209.0,A
USGS,02087500,1933-09-04,168.0,A
USGS,02087500,1933-09-05,177.0,A
USGS,02087500,1933-09-06,216.0,A
USGS,02087500,1933-09-07,197.0,A
USGS,02087500,1933-09-08,204.0,A
USGS,02087500,1933-09-09,219.0,A
USGS,02087500,1933-09-10,183.0,A
USGS,02087500,1933-09-11,147.0,A
USGS,02087500,1933-09-12,197.0,A
USGS,02087500,1933-09-13,280.0,A
USGS,02087500,1933-09-14,190.0,A
USGS,02087500,1933-09-15,126.0,A
USGS,02087500,1933-09-16,143.0,A
USGS,02087500,1933-09-17,141.0,A
USGS,02087500,1933-09-18,126.0,A
USGS,02087500,1933-09-19,109.0,A
USGS,02087500,1933-09-20,107.0,A
USGS,02087500,1933-09-21,96.0,A
USGS,02087500,1933-09-22,82.0,A
USGS,02087500,1933-09-23,87.0,A
USGS,02087500,1933-09-24,98.0,A
USGS,02087500,1933-09-25,81.0,A
USGS,02087500,1933-09-26,81.0,A
USGS,02087500,1933-09-27,80.0,A
USGS,02087500,1933-09-28,93.0,A
USGS,02087500,1933-09-29,99.0,A
USGS,02087500,1933-09-30,93.0,A
USGS,02087500,1933-10-01,74.0,A
USGS,02087500,1933-10-02,71.0,A
USGS,02087500,1933-10-03,87.0,A
USGS,02087500,1933-10-04,90.0,A
USGS,02087500,1933-10-05,58.0,A
USGS,02087500,1933-10-06,52.0,A
USGS,02087500,1933-10-07,52.0,A
USGS,02087500,1933-10-08,49.0,A
USGS,02087500,1933-10-09,48.0,A
USGS,02087500,1933-10-10,51.0,A
USGS,02087500,1933-10-11,55.0,A
USGS,02087500,1933-10-12,61.0,A
USGS,02087500,1933-10-13,57.0,A
USGS,02087500,1933-10-14,58.0,A
USGS,02087500,1933-10-15,55.0,A
USGS,02087500,1933-10-16,57.0,A
USGS,02087500,1933-10-17,66.0,A
USGS,02087500,1933-10-18,106.0,A
USGS,02087500,1933-10-19,112.0,A
USGS,02087500,1933-10-20,76.0,A
USGS,02087500,1933-10-21,66.0,A
USGS,02087500,1933-10-22,72.0,A
USGS,02087500,1933-10-23,73.0,A
USGS,02087500,1933-10-24,126.0,A
USGS,02087500,1933-10-25,145.0,A
USGS,02087500,1933-10-26,114.0,A
USGS,02087500,1933-10-27,77.0,A
USGS,02087500,1933-10-28,76.0,A
USGS,02087500,1933-10-29,93.0,A
USGS,02087500,1933-10-30,94.0,A
USGS,02087500,1933-10-31,101.0,A
USGS,02087500,1933-11-01,109.0,A
USGS,02087500,1933-11-02,77.0,A
USGS,02087500,1933-11-03,72.0,A
USGS,02087500,1933-11-04,101.0,A
USGS,02087500,1933-11-05,164.0,A
USGS,02087500,1933-11-06,134.0,A
USGS,02087500,1933-11-07,174.0,A
USGS,02087500,1933-11-08,166.0,A
USGS,02087500,1933-11-09,110.0,A
USGS,02087500,1933-11-10,110.0,A
USGS,02087500,1933-11-11,105.0,A
USGS,02087500,1933-11-12,95.0,A
USGS,02087500,1933-11-13,90.0,A
USGS,02087500,1933-11-14,120.0,A
USGS,02087500,1933-11-15,180.0,A
USGS,02087500,1933-11-16,130.0,A
USGS,02087500,1933-11-17,120.0,A
USGS,02087500,1933-11-18,104.0,A
USGS,02087500,1933-11-19,101.0,A
USGS,02087500,1933-11-20,96.0,A
USGS,02087500,1933-11-21,109.0,A
USGS,02087500,1933-11-22,136.0,A
USGS,02087500,1933-11-23,117.0,A
USGS,02087500,1933-11-24,123.0,A
USGS,02087500,1933-11-25,141.0,A
USGS,02087500,1933-11-26,136.0,A
USGS,02087500,1933-11-27,110.0,A
USGS,02087500,1933-11-28,116.0,A
USGS,02087500,1933-11-29,116.0,A
USGS,02087500,1933-11-30,98.0,A
USGS,02087500,1933-12-01,110.0,A
USGS,02087500,1933-12-02,104.0,A
USGS,02087500,1933-12-03,104.0,A
USGS,02087500,1933-12-04,88.0,A
USGS,02087500,1933-12-05,110.0,A
USGS,02087500,1933-12-06,107.0,A
USGS,02087500,1933-12-07,101.0,A
USGS,02087500,1933-12-08,140.0,A
USGS,02087500,1933-12-09,117.0,A
USGS,02087500,1933-12-10,94.0,A
USGS,02087500,1933-12-11,81.0,A
USGS,02087500,1933-12-12,145.0,A
USGS,02087500,1933-12-13,117.0,A
USGS,02087500,1933-12-14,110.0,A
USGS,02087500,1933-12-15,143.0,A
USGS,02087500,1933-12-16,141.0,A
USGS,02087500,1933-12-17,110.0,A
USGS,02087500,1933-12-18,80.0,A
USGS,02087500,1933-12-19,117.0,A
USGS,02087500,1933-12-20,149.0,A
USGS,02087500,1933-12-21,157.0,A
USGS,02087500,1933-12-22,153.0,A
USGS,02087500,1933-12-23,123.0,A
USGS,02087500,1933-12-24,119.0,A
USGS,02087500,1933-12-25,82.0,A
USGS,02087500,1933-12-26,102.0,A
USGS,02087500,1933-12-27,121.0,A
USGS,02087500,1933-12-28,117.0,A
USGS,02087500,1933-12-29,114.0,A
USGS,02087500,1933-12-30,110.0,A
USGS,02087500,1933-12-31,110.0,A
USGS,02087500,1934-01-01,110.0,A
USGS,02087500,1934-01-02,110.0,A
USGS,02087500,1934-01-03,120.0,A
USGS,02087500,1934-01-04,150.0,A
USGS,02087500,1934-01-05,200.0,A
USGS,02087500,1934-01-06,220.0,A
USGS,02087500,1934-01-07,220.0,A
USGS,02087500,1934-01-08,140.0,A
USGS,02087500,1934-01-09,130.0,A
USGS,02087500,1934-01-10,120.0,A
USGS,02087500,1934-01-11,110.0,A
USGS,02087500,1934-01-12,120.0,A
USGS,02087500,1934-01-13,136.0,A
USGS,02087500,1934-01-14,145.0,A
USGS,02087500,1934-01-15,90.0,A
USGS,02087500,1934-01-16,121.0,A
USGS,02087500,1934-01-17,112.0,A
USGS,02087500,1934-01-18,80.0,A
USGS,02087500,1934-01-19,125.0,A
USGS,02087500,1934-01-20,121.0,A
USGS,02087500,1934-01-21,90.0,A
USGS,02087500,1934-01-22,81.0,A
USGS,02087500,1934-01-23,211.0,A
USGS,02087500,1934-01-24,185.0,A
USGS,02087500,1934-01-25,151.0,A
USGS,02087500,1934-01-26,155.0,A
USGS,02087500,1934-01-27,145.0,A
USGS,02087500,1934-01-28,132.0,A
USGS,02087500,1934-01-29,90.0,A
USGS,02087500,1934-01-30,90.0,A
USGS,02087500,1934-01-31,100.0,A
USGS,02087500,1934-02-01,150.0,A
USGS,02087500,1934-02-02,200.0,A
USGS,02087500,1934-02-03,250.0,A
USGS,02087500,1934-02-04,230.0,A
USGS,02087500,1934-02-05,200.0,A
USGS,02087500,1934-02-06,150.0,A
USGS,02087500,1934-02-07,130.0,A
USGS,02087500,1934-02-08,120.0,A
USGS,02087500,1934-02-09,110.0,A
USGS,02087500,1934-02-10,110.0,A
USGS,02087500,1934-02-11,120.0,A
USGS,02087500,1934-02-12,180.0,A
USGS,02087500,1934-02-13,300.0,A
USGS,02087500,1934-02-14,200.0,A
USGS,02087500,1934-02-15,150.0,A
USGS,02087500,1934-02-16,140.0,A
USGS,02087500,1934-02-17,130.0,A
USGS,02087500,1934-02-18,130.0,A
USGS,02087500,1934-02-19,130.0,A
USGS,02087500,1934-02-20,130.0,A
USGS,02087500,1934-02-21,200.0,A
USGS,02087500,1934-02-22,280.0,A
USGS,02087500,1934-02-23,210.0,A
USGS,02087500,1934-02-24,150.0,A
USGS,02087500,1934-02-25,140.0,A
USGS,02087500,1934-02-26,800.0,A
USGS,02087500,1934-02-27,1400.0,A
USGS,02087500,1934-02-28,2500.0,A
USGS,02087500,1934-03-01,2340.0,A
USGS,02087500,1934-03-02,1140.0,A
USGS,02087500,1934-03-03,917.0,A
USGS,02087500,1934-03-04,857.0,A
USGS,02087500,1934-03-05,1850.0,A
USGS,02087500,1934-03-06,2580.0,A
USGS,02087500,1934-03-07,2060.0,A
USGS,02087500,1934-03-08,1270.0,A
USGS,02087500,1934-03-09,1010.0,A
USGS,02087500,1934-03-10,948.0,A
USGS,02087500,1934-03-11,980.0,A
USGS,02087500,1934-03-12,1080.0,A
USGS,02087500,1934-03-13,1010.0,A
USGS,02087500,1934-03-14,1080.0,A
USGS,02087500,1934-03-15,1180.0,A
USGS,02087500,1934-03-16,1270.0,A
USGS,02087500,1934-03-17,1110.0,A
USGS,02087500,1934-03-18,857.0,A
USGS,02087500,1934-03-19,689.0,A
USGS,02087500,1934-03-20,857.0,A
USGS,02087500,1934-03-21,1640.0,A
USGS,02087500,1934-03-22,1850.0,A
USGS,02087500,1934-03-23,1570.0,A
USGS,02087500,1934-03-24,1180.0,A
USGS,02087500,1934-03-25,1100.0,A
USGS,02087500,1934-03-26,1200.0,A
USGS,02087500,1934-03-27,1300.0,A
USGS,02087500,1934-03-28,2200.0,A
USGS,02087500,1934-03-29,4000.0,A
USGS,02087500,1934-03-30,4200.0,A
USGS,02087500,1934-03-31,4200.0,A
USGS,02087500,1934-04-01,2500.0,A
USGS,02087500,1934-04-02,2000.0,A
USGS,02087500,1934-04-03,1400.0,A
USGS,02087500,1934-04-04,1200.0,A
USGS,02087500,1934-04-05,1100.0,A
USGS,02087500,1934-04-06,1100.0,A
USGS,02087500,1934-04-07,1100.0,A
USGS,02087500,1934-04-08,1100.0,A
USGS,02087500,1934-04-09,3600.0,A
USGS,02087500,1934-04-10,7000.0,A
USGS,02087500,1934-04-11,8000.0,A
USGS,02087500,1934-04-12,8200.0,A
USGS,02087500,1934-04-13,8400.0,A
USGS,02087500,1934-04-14,8200.0,A
USGS,02087500,1934-04-15,6000.0,A
USGS,02087500,1934-04-16,4200.0,A
USGS,02087500,1934-04-17,3000.0,A
USGS,02087500,1934-04-18,3000.0,A
USGS,02087500,1934-04-19,3000.0,A
USGS,02087500,1934-04-20,5000.0,A
USGS,02087500,1934-04-21,5000.0,A
USGS,02087500,1934-04-22,2400.0,A
USGS,02087500,1934-04-23,1140.0,A
USGS,02087500,1934-04-24,980.0,A
USGS,02087500,1934-04-25,948.0,A
USGS,02087500,1934-04-26,857.0,A
USGS,02087500,1934-04-27,799.0,A
USGS,02087500,1934-04-28,743.0,A
USGS,02087500,1934-04-29,716.0,A
USGS,02087500,1934-04-30,663.0,A
USGS,02087500,1934-05-01,582.0,A
USGS,02087500,1934-05-02,486.0,A
USGS,02087500,1934-05-03,452.0,A
USGS,02087500,1934-05-04,448.0,A
USGS,02087500,1934-05-05,440.0,A
